Date,Open,High,Low,Close,Adj Close,Volume,Dummy,Damage,Dummy_over_0.5,Damage_over_0.5,Dummy_over_0.75,Damage_over_0.75,Dummy_over_0.90,Damage_over_0.90
23.02.2010,11500.000000,11580.000000,11500.000000,11560.000000,9699.762695,499,0,0,0,0,0,0,0,0
24.02.2010,11450.000000,11450.000000,11390.000000,11390.000000,9557.121094,164,0,0,0,0,0,0,0,0
25.02.2010,11500.000000,11600.000000,11500.000000,11560.000000,9699.762695,498,0,0,0,0,0,0,0,0
26.02.2010,11600.000000,11650.000000,11550.000000,11550.000000,9691.372070,164,0,0,0,0,0,0,0,0
01.03.2010,11640.000000,11670.000000,11630.000000,11630.000000,9758.500977,614,0,0,0,0,0,0,0,0
02.03.2010,11620.000000,11680.000000,11620.000000,11680.000000,9800.452148,68,0,0,0,0,0,0,0,0
03.03.2010,11620.000000,11730.000000,11620.000000,11680.000000,9800.452148,147,0,0,0,0,0,0,0,0
04.03.2010,11750.000000,11780.000000,11680.000000,11680.000000,9800.452148,52,0,0,0,0,0,0,0,0
05.03.2010,11750.000000,11800.000000,11700.000000,11680.000000,9800.452148,293,0,0,0,0,0,0,0,0
08.03.2010,11630.000000,11630.000000,11560.000000,11620.000000,9750.108398,444,0,0,0,0,0,0,0,0
09.03.2010,11600.000000,11600.000000,11580.000000,11560.000000,9699.762695,8,0,0,0,0,0,0,0,0
10.03.2010,11580.000000,11580.000000,11580.000000,11550.000000,9691.372070,5,0,0,0,0,0,0,0,0
11.03.2010,11560.000000,11560.000000,11550.000000,11550.000000,9691.372070,13,0,0,0,0,0,0,0,0
12.03.2010,11540.000000,11570.000000,11540.000000,11570.000000,9708.153320,18,0,0,0,0,0,0,0,0
15.03.2010,11590.000000,11640.000000,11580.000000,11580.000000,9716.545898,200,0,0,0,0,0,0,0,0
16.03.2010,11630.000000,11700.000000,11630.000000,11680.000000,9800.452148,69,0,0,0,0,0,0,0,0
17.03.2010,11630.000000,11680.000000,11630.000000,11680.000000,9800.452148,133,0,0,0,0,0,0,0,0
18.03.2010,11650.000000,11650.000000,11640.000000,11650.000000,9775.281250,128,0,0,0,0,0,0,0,0
19.03.2010,11640.000000,11700.000000,11640.000000,11700.000000,9817.235352,43,0,0,0,0,0,0,0,0
23.03.2010,11720.000000,11720.000000,11700.000000,11700.000000,9817.235352,7,0,0,0,0,0,0,0,0
24.03.2010,11700.000000,11700.000000,11610.000000,11610.000000,9741.716797,7,0,0,0,0,0,0,0,0
25.03.2010,11650.000000,11650.000000,11650.000000,11650.000000,9775.281250,1,0,0,0,0,0,0,0,0
26.03.2010,11640.000000,11710.000000,11630.000000,11710.000000,9825.624023,105,0,0,0,0,0,0,0,0
29.03.2010,11610.000000,11610.000000,11600.000000,11600.000000,9733.327148,4,0,0,0,0,0,0,0,0
30.03.2010,11700.000000,11830.000000,11700.000000,11830.000000,9926.314453,92,0,0,0,0,0,0,0,0
31.03.2010,11870.000000,11950.000000,11870.000000,11870.000000,9959.876953,190,0,0,0,0,0,0,0,0
01.04.2010,11860.000000,11860.000000,11820.000000,11860.000000,9951.488281,60,0,0,0,0,0,0,0,0
02.04.2010,11940.000000,11940.000000,11800.000000,11800.000000,9901.143555,13,0,0,0,0,0,0,0,0
05.04.2010,11840.000000,11840.000000,11650.000000,11660.000000,9783.671875,145,0,0,0,0,0,0,0,0
06.04.2010,11660.000000,11660.000000,11660.000000,11660.000000,9783.671875,40,0,0,0,0,0,0,0,0
07.04.2010,11730.000000,11770.000000,11690.000000,11690.000000,9808.843750,10,0,0,0,0,0,0,0,0
08.04.2010,11690.000000,11690.000000,11650.000000,11650.000000,9775.281250,19,0,0,0,0,0,0,0,0
09.04.2010,11660.000000,11660.000000,11620.000000,11620.000000,9750.108398,61,0,0,0,0,0,0,0,0
12.04.2010,11750.000000,11750.000000,11690.000000,11690.000000,9808.843750,28,0,0,0,0,0,0,0,0
13.04.2010,11600.000000,11600.000000,11530.000000,11550.000000,9691.372070,79,0,0,0,0,0,0,0,0
14.04.2010,11560.000000,11560.000000,11510.000000,11530.000000,9674.591797,32,0,0,0,0,0,0,0,0
15.04.2010,11560.000000,11570.000000,11560.000000,11560.000000,9699.762695,20,0,0,0,0,0,0,0,0
16.04.2010,11510.000000,11510.000000,11510.000000,11510.000000,9657.808594,6,0,0,0,0,0,0,0,0
19.04.2010,11520.000000,11540.000000,11460.000000,11470.000000,9624.246094,100,0,0,0,0,0,0,0,0
20.04.2010,11460.000000,11500.000000,11450.000000,11500.000000,9649.418945,263,0,0,0,0,0,0,0,0
21.04.2010,11460.000000,11650.000000,11450.000000,11650.000000,9775.281250,29,0,0,0,0,0,0,0,0
22.04.2010,11600.000000,11600.000000,11430.000000,11470.000000,9624.246094,52,0,0,0,0,0,0,0,0
23.04.2010,11450.000000,11510.000000,11420.000000,11500.000000,9649.418945,161,0,0,0,0,0,0,0,0
26.04.2010,11540.000000,11570.000000,11520.000000,11540.000000,9682.983398,21,0,0,0,0,0,0,0,0
27.04.2010,11500.000000,11500.000000,11470.000000,11470.000000,9624.246094,106,0,0,0,0,0,0,0,0
28.04.2010,11420.000000,11420.000000,11300.000000,11320.000000,9498.382813,279,0,0,0,0,0,0,0,0
30.04.2010,11390.000000,11460.000000,11390.000000,11420.000000,9582.293945,14,0,0,0,0,0,0,0,0
06.05.2010,11380.000000,11380.000000,11300.000000,11350.000000,9523.558594,75,0,0,0,0,0,0,0,0
07.05.2010,11150.000000,11280.000000,11130.000000,11210.000000,9406.084961,173,0,0,0,0,0,0,0,0
10.05.2010,11230.000000,11340.000000,11230.000000,11340.000000,9515.165039,254,0,0,0,0,0,0,0,0
11.05.2010,11230.000000,11340.000000,11230.000000,11340.000000,9515.165039,33,0,0,0,0,0,0,0,0
12.05.2010,11300.000000,11360.000000,11290.000000,11360.000000,9531.946289,809,0,0,0,0,0,0,0,0
13.05.2010,11350.000000,11350.000000,11340.000000,11340.000000,9515.165039,18,0,0,0,0,0,0,0,0
14.05.2010,11280.000000,11280.000000,11240.000000,11240.000000,9431.259766,63,0,0,0,0,0,0,0,0
17.05.2010,11210.000000,11340.000000,11150.000000,11340.000000,9515.165039,285,0,0,0,0,0,0,0,0
18.05.2010,11280.000000,11320.000000,11250.000000,11300.000000,9481.602539,30,0,0,0,0,0,0,0,0
19.05.2010,11250.000000,11340.000000,11250.000000,11290.000000,9473.212891,50,0,0,0,0,0,0,0,0
20.05.2010,11250.000000,11270.000000,11220.000000,11270.000000,9456.429688,18,0,0,0,0,0,0,0,0
21.05.2010,11230.000000,11230.000000,11080.000000,11080.000000,9297.004883,155,0,0,0,0,0,0,0,0
24.05.2010,11090.000000,11090.000000,11010.000000,11010.000000,9238.269531,141,0,0,0,0,0,0,0,0
25.05.2010,11100.000000,11100.000000,11100.000000,11100.000000,9313.787109,20,0,0,0,0,0,0,0,0
26.05.2010,11100.000000,11260.000000,11100.000000,11260.000000,9448.039063,106,0,0,0,0,0,0,0,0
27.05.2010,11070.000000,11090.000000,11060.000000,11060.000000,9280.221680,62,0,0,0,0,0,0,0,0
28.05.2010,11060.000000,11060.000000,11060.000000,11060.000000,9280.221680,7,0,0,0,0,0,0,0,0
31.05.2010,11070.000000,11100.000000,11070.000000,11100.000000,9313.787109,6,0,0,0,0,0,0,0,0
01.06.2010,11160.000000,11260.000000,11160.000000,11260.000000,9448.039063,4,0,0,0,0,0,0,0,0
02.06.2010,11300.000000,11460.000000,11300.000000,11400.000000,9565.510742,361,0,0,0,0,0,0,0,0
03.06.2010,11360.000000,11420.000000,11360.000000,11410.000000,9573.900391,239,0,0,0,0,0,0,0,0
04.06.2010,11410.000000,11410.000000,11410.000000,11410.000000,9573.900391,130,0,0,0,0,0,0,0,0
07.06.2010,11300.000000,11300.000000,11290.000000,11290.000000,9473.212891,4,0,0,0,0,0,0,0,0
08.06.2010,11330.000000,11400.000000,11330.000000,11400.000000,9565.510742,128,0,0,0,0,0,0,0,0
09.06.2010,11280.000000,11480.000000,11280.000000,11480.000000,9632.635742,19,0,0,0,0,0,0,0,0
10.06.2010,11440.000000,11500.000000,11430.000000,11430.000000,9590.682617,53,0,0,0,0,0,0,0,0
11.06.2010,11430.000000,11450.000000,11420.000000,11450.000000,9607.462891,4,0,0,0,0,0,0,0,0
14.06.2010,11540.000000,11540.000000,11520.000000,11520.000000,9666.200195,16,0,0,0,0,0,0,0,0
15.06.2010,11500.000000,11580.000000,11500.000000,11580.000000,9716.545898,15,0,0,0,0,0,0,0,0
16.06.2010,11580.000000,11620.000000,11580.000000,11620.000000,9750.108398,567,0,0,0,0,0,0,0,0
17.06.2010,11640.000000,11640.000000,11640.000000,11640.000000,9766.889648,12,0,0,0,0,0,0,0,0
18.06.2010,11640.000000,11640.000000,11610.000000,11610.000000,9741.716797,4,0,0,0,0,0,0,0,0
21.06.2010,11630.000000,11640.000000,11610.000000,11640.000000,9766.889648,136,0,0,0,0,0,0,0,0
22.06.2010,11550.000000,11650.000000,11550.000000,11580.000000,9716.545898,361,0,0,0,0,0,0,0,0
23.06.2010,11490.000000,11620.000000,11490.000000,11620.000000,9750.108398,61,0,0,0,0,0,0,0,0
24.06.2010,11560.000000,11650.000000,11560.000000,11610.000000,9741.716797,9,0,0,0,0,0,0,0,0
25.06.2010,11480.000000,11610.000000,11480.000000,11610.000000,9741.716797,62,0,0,0,0,0,0,0,0
28.06.2010,11660.000000,11690.000000,11650.000000,11690.000000,9808.843750,135,0,0,0,0,0,0,0,0
29.06.2010,11620.000000,11620.000000,11620.000000,11620.000000,9750.108398,4,0,0,0,0,0,0,0,0
30.06.2010,11610.000000,11610.000000,11610.000000,11610.000000,9741.716797,6,0,0,0,0,0,0,0,0
01.07.2010,11480.000000,11580.000000,11480.000000,11580.000000,9716.545898,16,0,0,0,0,0,0,0,0
02.07.2010,11480.000000,11490.000000,11440.000000,11490.000000,9641.027344,16,0,0,0,0,0,0,0,0
05.07.2010,11520.000000,11520.000000,11520.000000,11520.000000,9666.200195,43,0,0,0,0,0,0,0,0
06.07.2010,11570.000000,11570.000000,11570.000000,11570.000000,9708.153320,25,0,0,0,0,0,0,0,0
07.07.2010,11550.000000,11620.000000,11550.000000,11620.000000,9750.108398,48,0,0,0,0,0,0,0,0
08.07.2010,11660.000000,11720.000000,11660.000000,11720.000000,9834.014648,39,0,0,0,0,0,0,0,0
09.07.2010,11670.000000,11700.000000,11660.000000,11660.000000,9783.671875,463,0,0,0,0,0,0,0,0
12.07.2010,11570.000000,11570.000000,11520.000000,11520.000000,9666.200195,23,0,0,0,0,0,0,0,0
13.07.2010,11110.000000,11120.000000,11020.000000,11050.000000,9271.833008,410,0,0,0,0,0,0,0,0
14.07.2010,11050.000000,11110.000000,11050.000000,11070.000000,9288.616211,50,0,0,0,0,0,0,0,0
15.07.2010,11060.000000,11060.000000,10940.000000,10940.000000,9179.532227,92,0,0,0,0,0,0,0,0
16.07.2010,10940.000000,10950.000000,10880.000000,10950.000000,9187.924805,37,0,0,0,0,0,0,0,0
21.07.2010,11020.000000,11070.000000,11000.000000,11070.000000,9288.616211,35,0,0,0,0,0,0,0,0
22.07.2010,11020.000000,11150.000000,11020.000000,11080.000000,9297.004883,145,0,0,0,0,0,0,0,0
23.07.2010,11050.000000,11070.000000,11050.000000,11070.000000,9288.616211,34,0,0,0,0,0,0,0,0
26.07.2010,11040.000000,11040.000000,11020.000000,11040.000000,9263.442383,11,0,0,0,0,0,0,0,0
27.07.2010,11020.000000,11020.000000,11020.000000,11020.000000,9246.660156,21,0,0,0,0,0,0,0,0
28.07.2010,11080.000000,11080.000000,11080.000000,11080.000000,9297.004883,16,0,0,0,0,0,0,0,0
29.07.2010,11050.000000,11050.000000,11040.000000,11040.000000,9263.442383,621,0,0,0,0,0,0,0,0
30.07.2010,11000.000000,11000.000000,10910.000000,10930.000000,9171.142578,100,0,0,0,0,0,0,0,0
02.08.2010,10930.000000,10930.000000,10850.000000,10850.000000,9104.018555,120,0,0,0,0,0,0,0,0
03.08.2010,10900.000000,10940.000000,10830.000000,10830.000000,9087.233398,161,0,0,0,0,0,0,0,0
04.08.2010,10830.000000,10830.000000,10770.000000,10800.000000,9062.062500,506,0,0,0,0,0,0,0,0
05.08.2010,10900.000000,10980.000000,10900.000000,10980.000000,9213.095703,131,0,0,0,0,0,0,0,0
06.08.2010,10920.000000,10970.000000,10910.000000,10970.000000,9204.707031,362,0,0,0,0,0,0,0,0
09.08.2010,10990.000000,11010.000000,10970.000000,11010.000000,9238.269531,40,0,0,0,0,0,0,0,0
10.08.2010,10980.000000,10980.000000,10970.000000,10980.000000,9213.095703,180,0,0,0,0,0,0,0,0
11.08.2010,10920.000000,10920.000000,10820.000000,10830.000000,9087.233398,5,0,0,0,0,0,0,0,0
12.08.2010,10800.000000,10980.000000,10800.000000,10940.000000,9179.532227,121,0,0,0,0,0,0,0,0
13.08.2010,10940.000000,10970.000000,10940.000000,10970.000000,9204.707031,16,0,0,0,0,0,0,0,0
16.08.2010,10920.000000,11020.000000,10920.000000,11020.000000,9246.660156,29,0,0,0,0,0,0,0,0
17.08.2010,11030.000000,11140.000000,11030.000000,11110.000000,9322.176758,163,0,0,0,0,0,0,0,0
18.08.2010,11100.000000,11150.000000,11050.000000,11150.000000,9355.741211,176,0,0,0,0,0,0,0,0
19.08.2010,11060.000000,11060.000000,11060.000000,11060.000000,9280.221680,30,0,0,0,0,0,0,0,0
20.08.2010,11020.000000,11030.000000,10970.000000,10990.000000,9221.487305,236,0,0,0,0,0,0,0,0
23.08.2010,10960.000000,11050.000000,10960.000000,11050.000000,9271.833008,91,0,0,0,0,0,0,0,0
24.08.2010,11040.000000,11060.000000,11030.000000,11060.000000,9280.221680,230,0,0,0,0,0,0,0,0
25.08.2010,11030.000000,11070.000000,11010.000000,11010.000000,9238.269531,29,0,0,0,0,0,0,0,0
26.08.2010,11040.000000,11080.000000,11040.000000,11080.000000,9297.004883,146,0,0,0,0,0,0,0,0
27.08.2010,11050.000000,11210.000000,11050.000000,11210.000000,9406.084961,514,0,0,0,0,0,0,0,0
30.08.2010,11190.000000,11280.000000,11190.000000,11200.000000,9397.695313,501,0,0,0,0,0,0,0,0
31.08.2010,11170.000000,11170.000000,11150.000000,11160.000000,9364.130859,447,0,0,0,0,0,0,0,0
01.09.2010,11080.000000,11230.000000,11070.000000,11230.000000,9422.866211,134,0,0,0,0,0,0,0,0
02.09.2010,11250.000000,11280.000000,11240.000000,11250.000000,9439.649414,660,0,0,0,0,0,0,0,0
03.09.2010,11320.000000,11330.000000,11220.000000,11290.000000,9473.212891,420,0,0,0,0,0,0,0,0
06.09.2010,11300.000000,11410.000000,11300.000000,11410.000000,9573.900391,132,0,0,0,0,0,0,0,0
07.09.2010,11370.000000,11400.000000,11370.000000,11400.000000,9565.510742,9,0,0,0,0,0,0,0,0
08.09.2010,11350.000000,11350.000000,11350.000000,11350.000000,9523.558594,1,0,0,0,0,0,0,0,0
09.09.2010,11340.000000,11340.000000,11340.000000,11340.000000,9515.165039,40,0,0,0,0,0,0,0,0
10.09.2010,11300.000000,11300.000000,11280.000000,11280.000000,9464.821289,24,0,0,0,0,0,0,0,0
13.09.2010,11270.000000,11270.000000,11190.000000,11190.000000,9389.303711,15,0,0,0,0,0,0,0,0
14.09.2010,11170.000000,11170.000000,11100.000000,11100.000000,9313.787109,74,0,0,0,0,0,0,0,0
16.09.2010,11130.000000,11130.000000,10940.000000,10960.000000,9196.315430,133,0,0,0,0,0,0,0,0
17.09.2010,10990.000000,10990.000000,10910.000000,10950.000000,9187.924805,138,0,0,0,0,0,0,0,0
21.09.2010,11000.000000,11000.000000,10990.000000,10990.000000,9221.487305,100,0,0,0,0,0,0,0,0
22.09.2010,10970.000000,10970.000000,10960.000000,10960.000000,9196.315430,12,0,0,0,0,0,0,0,0
24.09.2010,10890.000000,10900.000000,10820.000000,10830.000000,9087.233398,203,0,0,0,0,0,0,0,0
27.09.2010,10830.000000,10920.000000,10790.000000,10920.000000,9162.754883,283,0,0,0,0,0,0,0,0
28.09.2010,10970.000000,10970.000000,10900.000000,10910.000000,9154.360352,574,0,0,0,0,0,0,0,0
29.09.2010,10970.000000,10970.000000,10530.000000,10600.000000,8894.246094,593,0,0,0,0,0,0,0,0
30.09.2010,10570.000000,10570.000000,10300.000000,10300.000000,8642.521484,2143,0,0,0,0,0,0,0,0
01.10.2010,10320.000000,10400.000000,10260.000000,10400.000000,8726.430664,172,0,0,0,0,0,0,0,0
04.10.2010,10370.000000,10370.000000,10150.000000,10180.000000,8541.833008,1350,0,0,0,0,0,0,0,0
05.10.2010,10130.000000,10270.000000,10120.000000,10270.000000,8617.351563,343,0,0,0,0,0,0,0,0
06.10.2010,10240.000000,10240.000000,10180.000000,10190.000000,8550.222656,92,0,0,0,0,0,0,0,0
07.10.2010,10280.000000,10280.000000,10120.000000,10160.000000,8525.051758,379,0,0,0,0,0,0,0,0
08.10.2010,10300.000000,10300.000000,10080.000000,10080.000000,8457.924805,762,0,0,0,0,0,0,0,0
12.10.2010,10060.000000,10060.000000,9750.000000,9780.000000,8206.202148,2376,0,0,0,0,0,0,0,0
13.10.2010,9800.000000,9810.000000,9740.000000,9740.000000,8172.638184,939,0,0,0,0,0,0,0,0
14.10.2010,9820.000000,9840.000000,9800.000000,9820.000000,8239.763672,223,0,0,0,0,0,0,0,0
